video_id,label,frames,label_id,shape,format
5586,Stop Sign,37,14,"(100, 132)",JPEG
5594,Doing other things,37,0,"(100, 176)",JPEG
5603,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5631,Stop Sign,37,14,"(100, 176)",JPEG
5632,Doing other things,37,0,"(100, 176)",JPEG
5638,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
5640,Doing other things,37,0,"(100, 176)",JPEG
5643,Stop Sign,37,14,"(100, 176)",JPEG
5668,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5678,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5715,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5761,Doing other things,37,0,"(100, 176)",JPEG
5766,Doing other things,37,0,"(100, 176)",JPEG
5774,Doing other things,37,0,"(100, 176)",JPEG
5785,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5808,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5818,Stop Sign,37,14,"(100, 176)",JPEG
5823,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5824,Doing other things,37,0,"(100, 132)",JPEG
5852,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5853,Doing other things,37,0,"(100, 176)",JPEG
5855,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
5861,Doing other things,37,0,"(100, 176)",JPEG
5913,Stop Sign,37,14,"(100, 176)",JPEG
5915,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5917,Doing other things,37,0,"(100, 132)",JPEG
5924,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
5925,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5926,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
5941,Doing other things,37,0,"(100, 176)",JPEG
5953,Doing other things,37,0,"(100, 176)",JPEG
5956,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5965,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5967,Doing other things,37,0,"(100, 176)",JPEG
5968,Doing other things,37,0,"(100, 176)",JPEG
5969,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5970,Doing other things,37,0,"(100, 176)",JPEG
5981,Doing other things,37,0,"(100, 176)",JPEG
6002,Doing other things,37,0,"(100, 176)",JPEG
6004,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6008,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6027,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6028,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6039,Doing other things,37,0,"(100, 176)",JPEG
6040,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6042,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
6048,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6053,Doing other things,37,0,"(100, 176)",JPEG
6063,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6065,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6075,Stop Sign,37,14,"(100, 176)",JPEG
6085,Doing other things,37,0,"(100, 176)",JPEG
6090,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6139,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6148,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
6152,Doing other things,37,0,"(100, 176)",JPEG
6159,Stop Sign,37,14,"(100, 176)",JPEG
6172,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6179,Doing other things,37,0,"(100, 176)",JPEG
6197,Doing other things,37,0,"(100, 176)",JPEG
6201,Doing other things,37,0,"(100, 176)",JPEG
6216,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
6244,Doing other things,37,0,"(100, 176)",JPEG
6253,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6275,Doing other things,37,0,"(100, 176)",JPEG
6276,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6284,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6298,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6307,Doing other things,37,0,"(100, 176)",JPEG
6308,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6313,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
6327,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6354,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6380,Doing other things,37,0,"(100, 176)",JPEG
6386,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6394,Stop Sign,37,14,"(100, 176)",JPEG
6403,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6406,Doing other things,37,0,"(100, 176)",JPEG
6423,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6434,Doing other things,37,0,"(100, 176)",JPEG
6441,Doing other things,37,0,"(100, 176)",JPEG
6443,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
6448,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6458,Doing other things,37,0,"(100, 132)",JPEG
6469,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6491,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6503,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6505,Doing other things,37,0,"(100, 176)",JPEG
6513,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6516,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6518,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6526,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6542,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6547,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6563,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6573,Doing other things,37,0,"(100, 132)",JPEG
6596,Stop Sign,37,14,"(100, 176)",JPEG
6623,Stop Sign,37,14,"(100, 176)",JPEG
6646,Doing other things,37,0,"(100, 176)",JPEG
6660,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6663,Stop Sign,37,14,"(100, 176)",JPEG
6665,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6673,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6681,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6691,Stop Sign,37,14,"(100, 132)",JPEG
6698,Stop Sign,37,14,"(100, 176)",JPEG
6704,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6739,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6740,Stop Sign,37,14,"(100, 176)",JPEG
6741,Doing other things,37,0,"(100, 176)",JPEG
6748,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6769,Doing other things,37,0,"(100, 176)",JPEG
6794,Doing other things,37,0,"(100, 176)",JPEG
6825,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6829,Doing other things,37,0,"(100, 176)",JPEG
6831,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6836,Doing other things,37,0,"(100, 176)",JPEG
6839,Stop Sign,37,14,"(100, 176)",JPEG
6872,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
6881,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6886,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6888,Stop Sign,37,14,"(100, 176)",JPEG
6890,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
6899,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6908,Doing other things,37,0,"(100, 176)",JPEG
6915,Stop Sign,37,14,"(100, 132)",JPEG
6919,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6920,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6924,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6954,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6960,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6966,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6969,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
6971,Stop Sign,37,14,"(100, 176)",JPEG
6979,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6984,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6987,Doing other things,37,0,"(100, 176)",JPEG
6999,Stop Sign,37,14,"(100, 176)",JPEG
7005,Doing other things,37,0,"(100, 176)",JPEG
7008,Doing other things,37,0,"(100, 176)",JPEG
7009,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
7011,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7014,Doing other things,37,0,"(100, 176)",JPEG
7018,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7021,Doing other things,37,0,"(100, 176)",JPEG
7041,Stop Sign,37,14,"(100, 176)",JPEG
7043,Doing other things,37,0,"(100, 176)",JPEG
7062,Doing other things,37,0,"(100, 176)",JPEG
7081,Doing other things,37,0,"(100, 176)",JPEG
7113,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7118,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7119,Doing other things,37,0,"(100, 176)",JPEG
7125,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7126,Stop Sign,37,14,"(100, 176)",JPEG
7140,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7156,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7159,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7165,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7166,Doing other things,37,0,"(100, 176)",JPEG
7181,Doing other things,37,0,"(100, 176)",JPEG
7196,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7197,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7206,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7207,Stop Sign,37,14,"(100, 176)",JPEG
7254,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7255,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7263,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7276,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7278,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7280,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7286,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
7290,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7295,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7297,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7317,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7326,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7332,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7367,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7371,Doing other things,37,0,"(100, 176)",JPEG
7392,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7395,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7442,Doing other things,37,0,"(100, 132)",JPEG
7452,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7456,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7471,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7496,Doing other things,37,0,"(100, 176)",JPEG
7505,Stop Sign,37,14,"(100, 176)",JPEG
7518,Doing other things,37,0,"(100, 176)",JPEG
7519,Doing other things,37,0,"(100, 176)",JPEG
7531,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
7548,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7569,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
7574,Doing other things,37,0,"(100, 176)",JPEG
7576,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7591,Stop Sign,37,14,"(100, 132)",JPEG
7598,Doing other things,37,0,"(100, 132)",JPEG
7615,Doing other things,37,0,"(100, 132)",JPEG
7616,Stop Sign,37,14,"(100, 176)",JPEG
7626,Doing other things,37,0,"(100, 176)",JPEG
7630,Stop Sign,37,14,"(100, 176)",JPEG
7631,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7645,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7654,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7661,Stop Sign,37,14,"(100, 176)",JPEG
7685,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7686,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7709,Stop Sign,37,14,"(100, 176)",JPEG
7722,Doing other things,37,0,"(100, 176)",JPEG
7724,Stop Sign,37,14,"(100, 176)",JPEG
7730,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7731,Stop Sign,37,14,"(100, 132)",JPEG
7734,Stop Sign,37,14,"(100, 176)",JPEG
7742,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7748,Doing other things,37,0,"(100, 176)",JPEG
7756,Doing other things,37,0,"(100, 176)",JPEG
7759,Stop Sign,37,14,"(100, 132)",JPEG
7796,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7801,Doing other things,37,0,"(100, 176)",JPEG
7807,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7833,Doing other things,37,0,"(100, 176)",JPEG
7848,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7857,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
7865,Doing other things,37,0,"(100, 176)",JPEG
7872,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7876,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7891,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7896,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7915,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
7919,Stop Sign,37,14,"(100, 132)",JPEG
7920,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7922,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7941,Stop Sign,37,14,"(100, 176)",JPEG
7942,Doing other things,37,0,"(100, 176)",JPEG
7944,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7949,Doing other things,37,0,"(100, 176)",JPEG
7950,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7956,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7958,Doing other things,37,0,"(100, 176)",JPEG
7980,Doing other things,37,0,"(100, 176)",JPEG
8002,Stop Sign,37,14,"(100, 176)",JPEG
8009,Doing other things,37,0,"(100, 176)",JPEG
8012,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8016,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8018,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8022,Doing other things,37,0,"(100, 132)",JPEG
8023,Stop Sign,37,14,"(100, 132)",JPEG
8025,Doing other things,37,0,"(100, 132)",JPEG
8026,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8029,Doing other things,37,0,"(100, 132)",JPEG
8031,Doing other things,37,0,"(100, 176)",JPEG
8049,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8055,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8057,Doing other things,37,0,"(100, 176)",JPEG
8070,Doing other things,37,0,"(100, 176)",JPEG
8077,Stop Sign,37,14,"(100, 176)",JPEG
8083,Stop Sign,37,14,"(100, 176)",JPEG
8107,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8110,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8111,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8115,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8116,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8144,Doing other things,37,0,"(100, 176)",JPEG
8167,Doing other things,37,0,"(100, 132)",JPEG
8168,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
8173,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
8175,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8179,Stop Sign,37,14,"(100, 176)",JPEG
8185,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8207,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8209,Doing other things,37,0,"(100, 176)",JPEG
8211,Doing other things,37,0,"(100, 176)",JPEG
8215,Doing other things,37,0,"(100, 132)",JPEG
8235,Stop Sign,37,14,"(100, 176)",JPEG
8244,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8259,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
8264,Doing other things,37,0,"(100, 176)",JPEG
8278,Doing other things,37,0,"(100, 176)",JPEG
8281,Doing other things,37,0,"(100, 176)",JPEG
8282,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8315,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8317,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8318,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8325,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8330,Stop Sign,37,14,"(100, 176)",JPEG
8332,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8340,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8347,Stop Sign,37,14,"(100, 176)",JPEG
8353,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8369,Doing other things,37,0,"(100, 176)",JPEG
8379,Doing other things,37,0,"(100, 176)",JPEG
8380,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8391,Doing other things,37,0,"(100, 176)",JPEG
8405,Doing other things,37,0,"(100, 176)",JPEG
8422,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8430,Stop Sign,37,14,"(100, 176)",JPEG
8435,Doing other things,37,0,"(100, 132)",JPEG
8436,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8442,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
8444,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8452,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8504,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8521,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8524,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8534,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8535,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
8540,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8591,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8594,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8617,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8623,Stop Sign,37,14,"(100, 176)",JPEG
8640,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8646,Doing other things,37,0,"(100, 176)",JPEG
8651,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8668,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8676,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8685,Doing other things,37,0,"(100, 176)",JPEG
8688,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8693,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8713,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8719,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
8727,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8735,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8741,Doing other things,37,0,"(100, 176)",JPEG
8755,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8766,Doing other things,37,0,"(100, 176)",JPEG
8767,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8801,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
8839,Stop Sign,37,14,"(100, 176)",JPEG
8841,Doing other things,37,0,"(100, 176)",JPEG
8859,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8870,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8900,Doing other things,37,0,"(100, 176)",JPEG
8915,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8924,Stop Sign,37,14,"(100, 176)",JPEG
8931,Doing other things,37,0,"(100, 176)",JPEG
8932,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8941,Doing other things,37,0,"(100, 176)",JPEG
8949,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8953,Doing other things,37,0,"(100, 176)",JPEG
8967,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8970,Doing other things,37,0,"(100, 132)",JPEG
8989,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9001,Sliding Two Fingers Left,37,11,"(100, 142)",JPEG
9005,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9012,Doing other things,37,0,"(100, 176)",JPEG
9027,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9041,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9045,Doing other things,37,0,"(100, 132)",JPEG
9063,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
9070,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9071,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9077,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9081,Stop Sign,37,14,"(100, 176)",JPEG
9087,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9090,Doing other things,37,0,"(100, 176)",JPEG
9109,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
9110,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9111,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9115,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9176,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9194,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9220,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9224,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9227,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9258,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9259,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9261,Doing other things,37,0,"(100, 176)",JPEG
9283,Doing other things,37,0,"(100, 176)",JPEG
9301,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9306,Stop Sign,37,14,"(100, 176)",JPEG
9312,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9315,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9323,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9370,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9381,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
9392,Stop Sign,37,14,"(100, 176)",JPEG
9397,Stop Sign,37,14,"(100, 132)",JPEG
9409,Doing other things,37,0,"(100, 176)",JPEG
9416,Doing other things,37,0,"(100, 176)",JPEG
9420,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9425,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9435,Doing other things,37,0,"(100, 176)",JPEG
9454,Stop Sign,37,14,"(100, 176)",JPEG
9498,Stop Sign,37,14,"(100, 176)",JPEG
9513,Stop Sign,37,14,"(100, 176)",JPEG
9514,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9517,Doing other things,37,0,"(100, 132)",JPEG
9534,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9536,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
9542,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9551,Doing other things,37,0,"(100, 176)",JPEG
9579,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
9591,Doing other things,37,0,"(100, 176)",JPEG
9594,Stop Sign,37,14,"(100, 176)",JPEG
9599,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9619,Doing other things,37,0,"(100, 176)",JPEG
9628,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
9629,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
9632,Stop Sign,37,14,"(100, 176)",JPEG
9642,Doing other things,37,0,"(100, 132)",JPEG
9648,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9649,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
9744,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9748,Stop Sign,37,14,"(100, 176)",JPEG
9757,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9773,Doing other things,37,0,"(100, 176)",JPEG
9781,Doing other things,37,0,"(100, 176)",JPEG
9783,Doing other things,37,0,"(100, 176)",JPEG
9804,Doing other things,37,0,"(100, 176)",JPEG
9812,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9816,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
9823,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9825,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9843,Doing other things,37,0,"(100, 176)",JPEG
9855,Doing other things,37,0,"(100, 176)",JPEG
9867,Doing other things,37,0,"(100, 176)",JPEG
9895,Stop Sign,37,14,"(100, 176)",JPEG
9914,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
9916,Doing other things,37,0,"(100, 176)",JPEG
9918,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
9926,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
9927,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9932,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
9945,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9969,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
9976,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
9980,Stop Sign,37,14,"(100, 176)",JPEG
9991,Doing other things,37,0,"(100, 176)",JPEG
10002,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
10008,Doing other things,37,0,"(100, 176)",JPEG
10013,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
10044,Doing other things,37,0,"(100, 176)",JPEG
10058,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
10068,Stop Sign,37,14,"(100, 176)",JPEG
10078,Doing other things,37,0,"(100, 132)",JPEG
10081,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
